Record ID,Family Resource Center,Age,Race / Ethnicity,Gender,Primary Language,Geography,Poverty Level
10174,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
10246,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
59114,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
2529,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
5894,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Watsonville,Below 100%
6829,La Manzana Community Resources,19-59,Latino,Male,Spanish,Watsonville,Below 100%
95065,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Watsonville,100%-200%
92089,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Monterey County,Below 100%
13058,La Manzana Community Resources,19-59,Latino,Male,Spanish,Watsonville,Below 100%
77996,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
96873,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
10028,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
40070,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
31063,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
96725,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
61863,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
14797,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,South County,Below 100%
20163,La Manzana Community Resources,19-59,Latino,Female,Spanish,Watsonville,Below 100%
97501,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
10078,La Manzana Community Resources,19-59,Multi-racial,Male,Other,Watsonville,Below 100%
98389,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Monterey County,Below 100%
10775,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
90543,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Monterey County,Below 100%
11517,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
97898,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
97184,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Monterey County,Below 100%
47886,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
16311,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
9152,La Manzana Community Resources,19-59,Latino,Male,Spanish,Watsonville,Below 100%
90302,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
76478,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
82383,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
5213,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
81931,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
1137,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Mid-County,Below 100%
50318,La Manzana Community Resources,19-59,White,Female,English,Watsonville,Below 100%
53185,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
7212,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
82883,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
15434,La Manzana Community Resources,19-59,Latino,Female,Spanish,Monterey County,Below 100%
12134,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
85897,La Manzana Community Resources,19-59,Multi-racial,Male,English,Watsonville,Below 100%
20273,La Manzana Community Resources,19-59,Latino,Female,Spanish,Watsonville,Below 100%
85806,La Manzana Community Resources,19-59,White,Female,English,Watsonville,Below 100%
90469,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Mid-County,Below 100%
5770,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
19420,La Manzana Community Resources,19-59,Latino,Male,Spanish,Watsonville,Below 100%
60675,La Manzana Community Resources,19-59,Multi-racial,Male,Other,Watsonville,Below 100%
91595,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Watsonville,Below 100%
96160,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
39445,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
97215,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
33295,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
48815,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Watsonville,Below 100%
96304,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
52231,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,South County,Below 100%
68366,La Manzana Community Resources,19-59,Latino,Female,Spanish,Monterey County,Below 100%
29990,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
96207,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
80209,La Manzana Community Resources,19-59,Multi-racial,Male,English,Monterey County,Below 100%
12189,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
14674,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
1355,La Manzana Community Resources,19-59,Latino,Female,Spanish,Watsonville,Below 100%
49554,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
92486,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
91282,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Monterey County,Below 100%
87848,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
17510,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
78610,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
30029,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
88702,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
11617,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
10094,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
45144,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
79466,La Manzana Community Resources,19-59,Multi-racial,Male,English,Monterey County,Below 100%
60408,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
11524,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
96656,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
80662,La Manzana Community Resources,19-59,Multi-racial,Male,English,Watsonville,Below 100%
51393,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
98284,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
84898,La Manzana Community Resources,19-59,Latino,Female,Spanish,Watsonville,Below 100%
3719,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Monterey County,Below 100%
98286,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
68818,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
44700,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
77146,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
3820,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
88159,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
8775,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
87389,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
79691,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Monterey County,Below 100%
89276,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
10492,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
17353,La Manzana Community Resources,19-59,Latino,Male,Spanish,Watsonville,Below 100%
71521,La Manzana Community Resources,19-59,Multi-racial,Female,English,Watsonville,100%-200%
51987,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Mid-County,Below 100%
66271,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
7432,La Manzana Community Resources,19-59,Latino,Female,Spanish,Watsonville,Below 100%
90549,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
9728,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
19627,La Manzana Community Resources,19-59,Latino,Female,Spanish,South County,Below 100%
22899,La Manzana Community Resources,19-59,Multi-racial,Female,English,Watsonville,Below 100%
42335,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
88726,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
86494,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
90728,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,South County,Below 100%
91253,La Manzana Community Resources,19-59,Multi-racial,Female,Other,Monterey County,Below 100%
37682,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
93353,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
62161,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Monterey County,Below 100%
54064,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,South County,Below 100%
20036,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,South County,Below 100%
95018,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Santa Cruz ,Below 100%
77931,La Manzana Community Resources,19-59,Multi-racial,Male,Other,Watsonville,Below 100%
83552,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
39988,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
88800,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
88622,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
84855,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
14171,La Manzana Community Resources,19-59,Latino,Male,Spanish,Watsonville,Below 100%
40360,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Monterey County,Below 100%
71805,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
6554,La Manzana Community Resources,19-59,Latino,Female,Spanish,Watsonville,Below 100%
57005,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
19463,La Manzana Community Resources,19-59,Latino,Male,Spanish,Watsonville,Below 100%
10901,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
78087,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Monterey County,Below 100%
90119,La Manzana Community Resources,19-59,Multi-racial,Male,English,Watsonville,Below 100%
82885,La Manzana Community Resources,19-59,Multi-racial,Female,English,Watsonville,Below 100%
24244,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
50350,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
86616,La Manzana Community Resources,19-59,White,Female,English,Santa Cruz ,Above 200%
71295,La Manzana Community Resources,19-59,White,Female,Other,Mid-County,Above 200%
80689,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Monterey County,Below 100%
90141,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
44207,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,South County,Below 100%
70591,La Manzana Community Resources,19-59,Multi-racial,Male,English,Watsonville,Below 100%
19750,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
12813,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Monterey County,Below 100%
16918,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
9192,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
1825,La Manzana Community Resources,19-59,Latino,Male,Spanish,Watsonville,Below 100%
42383,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
10226,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
98660,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
25537,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
91621,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Monterey County,Below 100%
55797,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
2838,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,South County,Below 100%
14162,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
7224,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
87097,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
62755,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Monterey County,Below 100%
63496,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
89308,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
76897,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
93482,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Watsonville,Below 100%
17521,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
10462,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
5685,La Manzana Community Resources,19-59,Multi-racial,Female,Spanish,Watsonville,Below 100%
96658,La Manzana Community Resources,19-59,Multi-racial,Male,Spanish,Santa Cruz ,Below 100%
